"alpha","theta","intercept","control","female","aco","control_female","control_aco","female_aco","control_f_aco"
3.70006277136353,0.737550008228756,3.88225177025758,0.00369694562188268,0.1569497424367,-0.765306764626042,0.0293290843860597,-0.058292564364984,-0.0114236276781562,-0.0582444918758939
3.70006277136353,0.737550008228756,3.88225177025758,0.00369694562188268,0.1569497424367,-0.765306764626042,0.0293290843860597,-0.058292564364984,-0.0114236276781562,-0.0582444918758939
3.73786796513503,0.727579725460162,3.88299457217831,0.00683152464218497,0.162897788373218,-0.766977543533363,0.0302332131075088,-0.0551867272171441,-0.0152930839296881,-0.0640678724461892
3.7375361783255,0.73541232691335,3.88299457217831,0.00683152464218497,0.162897788373218,-0.766977543533363,0.0302332131075088,-0.0551867272171441,-0.0152930839296881,-0.0640678724461892
3.73000360035504,0.743091381905591,3.88191231251394,0.00356161369770204,0.164228595179263,-0.76154916416878,0.0287615606780321,-0.0591249617602567,-0.0206364948614977,-0.0559817296881308
3.68850805579705,0.748749798766981,3.88191231251394,0.00356161369770204,0.164228595179263,-0.76154916416878,0.0287615606780321,-0.0591249617602567,-0.0206364948614977,-0.0559817296881308
3.67252711177794,0.746987436259633,3.88763394005863,0.00344904003318558,0.162856958310234,-0.761533410418553,0.026711566111635,-0.0640080853886769,-0.0249879752072311,-0.0477739786683857
3.67252711177794,0.746987436259633,3.88303139084898,0.00227288903983213,0.166048784619448,-0.759936968498365,0.025589622034912,-0.061148566334007,-0.0256484924111259,-0.0496123467714518
3.67252711177794,0.746987436259633,3.87786857391902,0.00531378245101489,0.172822219414321,-0.753806839327881,0.0169188381663579,-0.0655034323665698,-0.0343512584122371,-0.0398108311149456
3.68822269128021,0.751717612653809,3.88047619654586,0.00773162869833374,0.168824318803036,-0.7577357300204,0.0192130260904894,-0.0604811078381526,-0.0267822143541834,-0.0513355011332552
3.68822269128021,0.751717612653809,3.88501910436414,0.0091325417100001,0.159429355855795,-0.761315056631353,0.0172860577975541,-0.0615452699000471,-0.0213931064243085,-0.0520014543856289
3.68447147987117,0.754363144267515,3.88789296068219,0.00669530448854488,0.154082619861512,-0.763219135380119,0.0241763422491799,-0.0542530418858172,-0.0226477962608041,-0.0589360481085769
3.72004802706356,0.745852935651437,3.88476213258933,0.0128486320748724,0.155154331104482,-0.762495307372197,0.019038792264077,-0.0638977956726323,-0.0165134420409511,-0.0508932128928373
3.72004802706356,0.745852935651437,3.87872601943596,0.0222482294061706,0.160412048857695,-0.752817621110106,0.0205934648148088,-0.0750178278546056,-0.0229711868734688,-0.0529838475069013
3.70978062349188,0.750196255011531,3.88094180734821,0.0259212195282007,0.157537740909178,-0.758480576650453,0.0172618507586473,-0.0800041807583891,-0.0216679643615172,-0.0451385608845851
3.74474741324849,0.740552984699323,3.88433671095512,0.0272588246156619,0.153782341463654,-0.755199149334384,0.0193911512422408,-0.0814339933932599,-0.0228994006027228,-0.0473836084073915
3.74474741324849,0.740552984699323,3.88621142956343,0.0261503382759141,0.14702955527444,-0.76010153807472,0.0235883946966733,-0.0836185188258922,-0.0199083813971591,-0.0415599320032101
3.74474741324849,0.740552984699323,3.88152441796419,0.033106078553508,0.149357717915938,-0.758526157878739,0.021308158618659,-0.0904437389767043,-0.0206696880735998,-0.032347734219137
3.74474741324849,0.740552984699323,3.88280189188791,0.0309285068142785,0.155471664639634,-0.752089502266138,0.0136668991899393,-0.0957991086353116,-0.0302191107951088,-0.0211886868451796
3.78147641557793,0.753376014247605,3.88840454449238,0.0252196635774026,0.143215763635892,-0.759705749558328,0.0263760362046185,-0.0894112539138224,-0.0124525258941866,-0.0345016143807239
3.75688485387737,0.752980376174978,3.89092298527286,0.0224567784669585,0.13825846170626,-0.771418305199414,0.0394750935712776,-0.0848770163368914,0.00377349143530043,-0.0565966184783088
3.77550378271532,0.756260349776024,3.88573555280856,0.0235162336399707,0.139373550940767,-0.771432793132695,0.0384125633927762,-0.0825097174381521,0.00653119241822946,-0.0608237692456321
3.77550378271532,0.756260349776024,3.88573555280856,0.0235162336399707,0.139373550940767,-0.771432793132695,0.0384125633927762,-0.0825097174381521,0.00653119241822946,-0.0608237692456321
3.78098039408504,0.7451292518859,3.89225319378245,0.0191996244707046,0.142395623188148,-0.770287023559259,0.039296439033222,-0.0776704396199216,-0.00885401444944971,-0.0530390946712501
3.78792683589985,0.748630207423079,3.89225319378245,0.0191996244707046,0.142395623188148,-0.770287023559259,0.039296439033222,-0.0776704396199216,-0.00885401444944971,-0.0530390946712501
3.78792683589985,0.748630207423079,3.89225319378245,0.0191996244707046,0.142395623188148,-0.770287023559259,0.039296439033222,-0.0776704396199216,-0.00885401444944971,-0.0530390946712501
3.75069771417683,0.741692665358827,3.89225319378245,0.0191996244707046,0.142395623188148,-0.770287023559259,0.039296439033222,-0.0776704396199216,-0.00885401444944971,-0.0530390946712501
3.75069771417683,0.741692665358827,3.88930618159438,0.0245613038085294,0.148056685367005,-0.763537507746995,0.0298832425654208,-0.0866579559789844,-0.0173889864366384,-0.0395241544193266
3.72729478283256,0.730344518186341,3.88930618159438,0.0245613038085294,0.148056685367005,-0.763537507746995,0.0298832425654208,-0.0866579559789844,-0.0173889864366384,-0.0395241544193266
3.71977315345355,0.732153125891844,3.88105969214923,0.0270445230220856,0.157781016889314,-0.756758958107017,0.0236406846935132,-0.0951251531682739,-0.0277764908049153,-0.0302118587381291
3.71977315345355,0.732153125891844,3.87840349999763,0.0295363980476095,0.160112835588854,-0.750372600779424,0.0205528809803199,-0.100922016515545,-0.0330897512662705,-0.0223964832824119
3.75866142393484,0.732166989036655,3.87840349999763,0.0295363980476095,0.160112835588854,-0.750372600779424,0.0205528809803199,-0.100922016515545,-0.0330897512662705,-0.0223964832824119
3.78812142836724,0.734953676459587,3.87840349999763,0.0295363980476095,0.160112835588854,-0.750372600779424,0.0205528809803199,-0.100922016515545,-0.0330897512662705,-0.0223964832824119
3.78812142836724,0.734953676459587,3.87167926501506,0.0332368334622189,0.169449131698695,-0.742384866139725,0.0172820261865266,-0.103451340568432,-0.0428211949152391,-0.0183886627740894
3.7706659061301,0.728624716203982,3.8774225585604,0.0278439614600093,0.163969498151122,-0.749080777863856,0.0227241265407054,-0.0981164474518771,-0.0353794884018291,-0.0280380431612873
3.79393564545451,0.732070211165117,3.87992152549852,0.0277785259837111,0.158938511644557,-0.755123507541309,0.0292479782916048,-0.0974806714550806,-0.0284241316846032,-0.0372844848847408
3.79393564545451,0.732070211165117,3.87903434099982,0.0224514162260263,0.166300676124955,-0.749547736922209,0.0194183373385449,-0.0993739538602765,-0.0421558513891262,-0.0234805765535577
3.79393564545451,0.732070211165117,3.88106244994723,0.025823666984996,0.163933280256279,-0.75282168672958,0.0156196090567182,-0.0961372588782766,-0.0375222176384991,-0.0267401281058154
3.78277684657097,0.738117897228782,3.88634138621113,0.028893462467136,0.163410216223612,-0.75173922442326,0.0170099755766983,-0.0994488881208348,-0.0411749809068371,-0.0183625956558922
3.81788704130442,0.737162351873722,3.8843441837014,0.0297881192687632,0.166974345713318,-0.753335877807552,0.014665698878578,-0.104080592986863,-0.0417891016780869,-0.0154755742733591
3.81050402762125,0.745365943958948,3.88656276108425,0.0309301227877716,0.160893288489302,-0.753602364591789,0.0158581845410852,-0.109641200061814,-0.0337730171950211,-0.0160227598865415
3.82165322770501,0.739329397288171,3.89569666992142,0.0236069052455561,0.158023606314238,-0.763124885397666,0.017293957722068,-0.103476487131593,-0.0339508269691233,-0.0113786988963149
3.8014855052487,0.731809750321903,3.89698593030096,0.0221233973794725,0.155349312496967,-0.764079819689798,0.0188849182167874,-0.101405748573936,-0.0262439485868996,-0.0220379486474972
3.77290590588906,0.736668268516114,3.90779133557949,0.00672202721155263,0.149884690868837,-0.777121499302577,0.0246409638828538,-0.0790614812679171,-0.0172377108062471,-0.0384763351954943
3.77310081752864,0.737510273925907,3.90391695254932,0.00267873023034789,0.150159547904429,-0.779290529412117,0.0247055500958822,-0.0717571481493573,-0.0138072560761621,-0.0429276045762487
3.77310081752864,0.737510273925907,3.90391695254932,0.00267873023034789,0.150159547904429,-0.779290529412117,0.0247055500958822,-0.0717571481493573,-0.0138072560761621,-0.0429276045762487
3.7735149082204,0.739755798442296,3.91204909149437,-0.00788086283526559,0.138599677971114,-0.787466596727673,0.0376357899128525,-0.0586198610089537,-0.00516159101887341,-0.0565285565167377
3.7735149082204,0.739755798442296,3.91442015294606,-0.0115865614346978,0.134796920001939,-0.789715379298525,0.044292744873219,-0.0570927725419014,-0.00297942261955352,-0.0587706741460451
3.81217725426631,0.741706035840349,3.90798660353469,0.00157476934454573,0.153634446382725,-0.783421226585303,0.0229550307867591,-0.0674446241574878,-0.0188061011352421,-0.0359962184221433
3.79733076100066,0.742678446884965,3.90493240791874,0.00104439165380646,0.154753463893323,-0.776112520110048,0.0273491656226087,-0.0743727617521036,-0.018876545311922,-0.038347054949661
3.8373595488745,0.739728217324459,3.90199436276865,0.00030579412852023,0.155870197531692,-0.774609967207368,0.0335512426076144,-0.0712319497272128,-0.0170131471316406,-0.0512646027927228
3.76486583203926,0.728611323686517,3.89610524380544,0.00229675319110009,0.159231405338771,-0.777409411938874,0.0321478104875706,-0.0702764960204633,-0.0137016728492154,-0.0571284689210281
3.76486583203926,0.728611323686517,3.89610524380544,0.00229675319110009,0.159231405338771,-0.777409411938874,0.0321478104875706,-0.0702764960204633,-0.0137016728492154,-0.0571284689210281
3.76486583203926,0.728611323686517,3.89610524380544,0.00229675319110009,0.159231405338771,-0.777409411938874,0.0321478104875706,-0.0702764960204633,-0.0137016728492154,-0.0571284689210281
3.81550893347477,0.72043041237169,3.90058037704314,-0.00135286372810467,0.156525815090082,-0.783007585533094,0.0302574054151852,-0.0574473708549841,-0.0077497169022904,-0.0669533337383143
3.82327722615877,0.726366668033168,3.90593998131032,-0.00218766576402459,0.151205396385344,-0.794548506886419,0.0318760919261825,-0.0523960009450544,0.00217984343839866,-0.069659349846268
3.83268681833264,0.728365551091547,3.90593998131032,-0.00218766576402459,0.151205396385344,-0.794548506886419,0.0318760919261825,-0.0523960009450544,0.00217984343839866,-0.069659349846268
3.82172073045893,0.729440441692824,3.90593998131032,-0.00218766576402459,0.151205396385344,-0.794548506886419,0.0318760919261825,-0.0523960009450544,0.00217984343839866,-0.069659349846268
3.81004944179679,0.727949423636698,3.90327134244386,-0.00168835793662506,0.153530624774979,-0.791660330061384,0.0323988731183383,-0.0581923054573929,-0.00491424055628936,-0.0595301635933559
3.81004944179679,0.727949423636698,3.90920981527099,-0.00138763722394798,0.156328568968946,-0.78771630235954,0.0316674133356976,-0.0576785307387301,-0.0132139788036043,-0.0591962819409664
3.81004944179679,0.727949423636698,3.90920981527099,-0.00138763722394798,0.156328568968946,-0.78771630235954,0.0316674133356976,-0.0576785307387301,-0.0132139788036043,-0.0591962819409664
3.80879751627345,0.721274777701053,3.90920981527099,-0.00138763722394798,0.156328568968946,-0.78771630235954,0.0316674133356976,-0.0576785307387301,-0.0132139788036043,-0.0591962819409664
3.80879751627345,0.721274777701053,3.91813430789803,-0.0105689483751337,0.147661635159168,-0.786552540114428,0.0390744823071598,-0.0509980775528765,-0.0144247755238235,-0.0623400446262855
3.80879751627345,0.721274777701053,3.91813430789803,-0.0105689483751337,0.147661635159168,-0.786552540114428,0.0390744823071598,-0.0509980775528765,-0.0144247755238235,-0.0623400446262855
3.83276293295615,0.730490807536347,3.91092218726465,-0.00891761179687064,0.159002296842406,-0.770792866412369,0.0302790787037103,-0.0586203267021797,-0.030408159243191,-0.0484131006946603
3.85264124185459,0.731453540967203,3.90936454955353,-0.00910964951820803,0.155643572489763,-0.769917767537172,0.0312496234497783,-0.0645714199990441,-0.0324620153633469,-0.0413526062420326
3.83358647427579,0.729850091459676,3.90936454955353,-0.00910964951820803,0.155643572489763,-0.769917767537172,0.0312496234497783,-0.0645714199990441,-0.0324620153633469,-0.0413526062420326
3.86073946024498,0.730613885511035,3.9136481337152,-0.0123287480778535,0.152898933810782,-0.772247878872836,0.0349422245847867,-0.062544067419096,-0.0291015633908664,-0.0413461295447809
3.88202309523181,0.724365801513036,3.9136481337152,-0.0123287480778535,0.152898933810782,-0.772247878872836,0.0349422245847867,-0.062544067419096,-0.0291015633908664,-0.0413461295447809
3.88202309523181,0.724365801513036,3.9136481337152,-0.0123287480778535,0.152898933810782,-0.772247878872836,0.0349422245847867,-0.062544067419096,-0.0291015633908664,-0.0413461295447809
3.87691442778553,0.734135250945882,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.87691442778553,0.734135250945882,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.87691442778553,0.734135250945882,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.88818489062897,0.728820839982337,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.85577570114133,0.733007620754756,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.85577570114133,0.733007620754756,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.82079990072928,0.738119918024012,3.914343861968,-0.0104754491413289,0.152258013177736,-0.773623632920714,0.0329848510969794,-0.0715390692058083,-0.0334156921351289,-0.0295827171705214
3.81786693593558,0.738029164544382,3.91369545186998,-0.0144954555218486,0.149232517739449,-0.777737366146652,0.0335530927788066,-0.0696418395451418,-0.0347423072889975,-0.0214323681122865
3.83764848620455,0.740653129168486,3.91052946028889,-0.0152757390798371,0.148951958203353,-0.776017706598742,0.0347270021349426,-0.0657143516146816,-0.030442943111124,-0.0293846546380649
3.83772236200054,0.738371955462832,3.91052946028889,-0.0152757390798371,0.148951958203353,-0.776017706598742,0.0347270021349426,-0.0657143516146816,-0.030442943111124,-0.0293846546380649
3.83531518933852,0.737661093181486,3.90888131213495,-0.0116187175586283,0.142564212582224,-0.771623369238266,0.0425911835968136,-0.0639803244158681,-0.0230932180334113,-0.0439386926610897
3.84212202240649,0.732783747781727,3.90888131213495,-0.0116187175586283,0.142564212582224,-0.771623369238266,0.0425911835968136,-0.0639803244158681,-0.0230932180334113,-0.0439386926610897
3.84212202240649,0.732783747781727,3.90888131213495,-0.0116187175586283,0.142564212582224,-0.771623369238266,0.0425911835968136,-0.0639803244158681,-0.0230932180334113,-0.0439386926610897
3.8110893182281,0.728940758587666,3.9136597803483,-0.0201463812547936,0.139580401161774,-0.777697317907733,0.0445772583802494,-0.0588710531596821,-0.0303223221557945,-0.0341917418998448
3.82952291034148,0.734317306970289,3.90911359464187,-0.0124871769930587,0.145163676662262,-0.770513331308919,0.0380382779594204,-0.0739931451354254,-0.03523421513213,-0.0224684369673238
3.83084173291848,0.729821368624679,3.91391930945274,-0.0157835699975054,0.145652379740943,-0.771128248041168,0.0417878612041895,-0.0640430669971227,-0.0400502628699049,-0.0269135395397457
3.82534654962706,0.730855172185688,3.91391930945274,-0.0157835699975054,0.145652379740943,-0.771128248041168,0.0417878612041895,-0.0640430669971227,-0.0400502628699049,-0.0269135395397457
3.84995367347764,0.727547958935391,3.91391930945274,-0.0157835699975054,0.145652379740943,-0.771128248041168,0.0417878612041895,-0.0640430669971227,-0.0400502628699049,-0.0269135395397457
3.84995367347764,0.727547958935391,3.91391930945274,-0.0157835699975054,0.145652379740943,-0.771128248041168,0.0417878612041895,-0.0640430669971227,-0.0400502628699049,-0.0269135395397457
3.88675711578952,0.726050445099873,3.90762161175157,-0.00535697924911145,0.153891561360248,-0.758988547678997,0.0320707671522622,-0.0756592650518824,-0.0491611640816509,-0.0182061998431976
3.88675711578952,0.726050445099873,3.91141534297887,-0.00381166990858083,0.15656284045382,-0.762580315654704,0.0321852584846572,-0.0741920044339299,-0.0519358288385428,-0.0174516342511509
3.88675711578952,0.726050445099873,3.91141534297887,-0.00381166990858083,0.15656284045382,-0.762580315654704,0.0321852584846572,-0.0741920044339299,-0.0519358288385428,-0.0174516342511509
3.88675711578952,0.726050445099873,3.91141534297887,-0.00381166990858083,0.15656284045382,-0.762580315654704,0.0321852584846572,-0.0741920044339299,-0.0519358288385428,-0.0174516342511509
3.84729201178562,0.729307521418786,3.91141534297887,-0.00381166990858083,0.15656284045382,-0.762580315654704,0.0321852584846572,-0.0741920044339299,-0.0519358288385428,-0.0174516342511509
3.84729201178562,0.729307521418786,3.90881890266807,0.000549615102244194,0.155349050107076,-0.766310125040055,0.036566894551446,-0.080586859618663,-0.0483234468809882,-0.0187690527270892
3.84936957084257,0.725893737156734,3.90881890266807,0.000549615102244194,0.155349050107076,-0.766310125040055,0.036566894551446,-0.080586859618663,-0.0483234468809882,-0.0187690527270892
3.86055286127082,0.722179249474896,3.90881890266807,0.000549615102244194,0.155349050107076,-0.766310125040055,0.036566894551446,-0.080586859618663,-0.0483234468809882,-0.0187690527270892
3.86055286127082,0.722179249474896,3.8984695847361,0.0194753927300766,0.163683481067913,-0.75081653990814,0.0279625995047692,-0.10528183585448,-0.0661761707512739,0.00194648311497166
3.86438852349803,0.721446650922615,3.89214703933341,0.0250663246632348,0.163705391082748,-0.746529055720431,0.0270460780731545,-0.107368953052025,-0.0646896461108274,-0.000938101859433051
3.84013427163657,0.718056798221297,3.89581013741937,0.0204785051687073,0.16195005079905,-0.747971062411345,0.0267876748767016,-0.10385542433038,-0.0650544598654515,0.000799389730816718
3.83599646099094,0.720332861591982,3.88331610396908,0.0243886367355402,0.171538231960232,-0.746038531427512,0.013303210179156,-0.0928672769552048,-0.0652996194175946,-0.0053100451019884
3.79295575618436,0.726483059404291,3.8922825501294,0.0161583217179948,0.160545023773351,-0.756103045406673,0.019847212767462,-0.0898939141491694,-0.0561590132862675,-0.00772906499815026
3.76089100374715,0.733149384789797,3.8922825501294,0.0161583217179948,0.160545023773351,-0.756103045406673,0.019847212767462,-0.0898939141491694,-0.0561590132862675,-0.00772906499815026
3.75286238480807,0.746398678093528,3.89582321097376,0.0104626456128644,0.162955758123758,-0.764009893093532,0.0126139588953535,-0.0793463571544512,-0.0535562941926006,-0.00593130058628858
3.82660561883304,0.743859369691161,3.8888694615031,0.0196651102841748,0.16666773043122,-0.751001834587222,0.00474219177853468,-0.0959772450783629,-0.0653897826191604,0.0100987556496269
3.82660561883304,0.743859369691161,3.8888694615031,0.0196651102841748,0.16666773043122,-0.751001834587222,0.00474219177853468,-0.0959772450783629,-0.0653897826191604,0.0100987556496269
3.78351285555283,0.745384002612145,3.8888694615031,0.0196651102841748,0.16666773043122,-0.751001834587222,0.00474219177853468,-0.0959772450783629,-0.0653897826191604,0.0100987556496269
3.79081078695662,0.742120021808282,3.88863659580855,0.0214994573009195,0.163909603825591,-0.751599073785604,0.0107844299874985,-0.0966326799796723,-0.0595912515295033,-0.00505558919787308
3.79081078695662,0.742120021808282,3.88355693415713,0.0295820425317192,0.167674642414186,-0.748899574031623,0.00351885681666592,-0.103003313461417,-0.0590627140845118,0.00430968101908834
3.81225630409957,0.746292005152903,3.88193558582256,0.0306745051691036,0.175869459902225,-0.738567111720255,-0.00361096960765952,-0.10575123977467,-0.0744818617559693,0.0164989474009573
3.81373734729647,0.739748041507385,3.88193558582256,0.0306745051691036,0.175869459902225,-0.738567111720255,-0.00361096960765952,-0.10575123977467,-0.0744818617559693,0.0164989474009573
3.81373734729647,0.739748041507385,3.87676601370107,0.0412329806393269,0.175822838616584,-0.737230289579881,-0.00432294724162019,-0.10846721644095,-0.0709122327421835,0.0158983193511347
3.81373734729647,0.739748041507385,3.87676601370107,0.0412329806393269,0.175822838616584,-0.737230289579881,-0.00432294724162019,-0.10846721644095,-0.0709122327421835,0.0158983193511347
3.81373734729647,0.739748041507385,3.88460707224087,0.0352264835208037,0.169119579892483,-0.744934428031261,0.00342494561397425,-0.108692989224943,-0.0616442095352158,0.0113810381097024
3.78841469666699,0.739720270004739,3.88318107999453,0.0310107994567072,0.173516184842274,-0.745361246274212,0.00373858684409149,-0.105643951570704,-0.0696355290411716,0.0162780783579712
3.78841469666699,0.739720270004739,3.88318107999453,0.0310107994567072,0.173516184842274,-0.745361246274212,0.00373858684409149,-0.105643951570704,-0.0696355290411716,0.0162780783579712
3.82735155318326,0.740562190943858,3.88318107999453,0.0310107994567072,0.173516184842274,-0.745361246274212,0.00373858684409149,-0.105643951570704,-0.0696355290411716,0.0162780783579712
3.8301533920363,0.737230679110044,3.88318107999453,0.0310107994567072,0.173516184842274,-0.745361246274212,0.00373858684409149,-0.105643951570704,-0.0696355290411716,0.0162780783579712
3.82179183180651,0.734719074159832,3.89199028112338,0.0225884389586684,0.164430455840457,-0.753063951415576,0.018424552221878,-0.100039123081446,-0.0604680639847894,0.00628879886516215
3.82179183180651,0.734719074159832,3.89098976578189,0.0206615278468144,0.162282993531348,-0.752562813094317,0.0286711818076238,-0.100457706036637,-0.062291945648555,0.000322923936212549
3.86085841822398,0.727589940264562,3.89098976578189,0.0206615278468144,0.162282993531348,-0.752562813094317,0.0286711818076238,-0.100457706036637,-0.062291945648555,0.000322923936212549
3.86085841822398,0.727589940264562,3.89462976282819,0.0176229199267843,0.158362629399834,-0.753938331815632,0.0362488338851477,-0.0972133016204134,-0.0543668393470913,-0.00591602771105224
3.89100976514101,0.730828715423849,3.88534270822543,0.0295481475407785,0.160997968719397,-0.743140088676279,0.0274538186326552,-0.109605112937035,-0.0612911291239202,0.00712875404376072
3.90439405283183,0.728151358156732,3.88037324907779,0.0237965068947905,0.163836963577424,-0.74240678200016,0.0299463914061335,-0.106886036067464,-0.0652545079722481,0.00663891281758734
3.90439405283183,0.728151358156732,3.87857010391298,0.0320065247612044,0.170820156749146,-0.736605791028401,0.0164224237625473,-0.111052130899632,-0.0746719713062773,0.0164808148292587
3.84367764366371,0.750757525202891,3.8751613071193,0.0305986802293255,0.172503940315251,-0.737283441828583,0.0116202247795715,-0.10982906791439,-0.0690216979486893,0.0149343806079286
