alpha,theta,intercept,infected,female,age_14,age_28,inf_female,inf_14,inf_28,female_14,female_28
1.8390394909012735,1.9041028630147145,1.8191960725208522,-0.6226569774494138,0.013985900240124529,0.9298199838032021,0.3084329742379181,0.009460053138273467,-0.6152104238789167,-0.18617958362235398,0.11049569625561775,-0.0433343964743519
1.8390394909012735,1.9041028630147145,1.8191960725208522,-0.6226569774494138,0.013985900240124529,0.9298199838032021,0.3084329742379181,0.009460053138273467,-0.6152104238789167,-0.18617958362235398,0.11049569625561775,-0.0433343964743519
1.8390394909012735,1.9041028630147145,1.8148175122742758,-0.6171362522137003,0.0015658388189894647,0.9209591559390669,0.3023597704862508,-0.0019338661632569542,-0.6158526605943184,-0.18909799554551962,0.12932351342078682,-0.034182868937494996
1.8173933902064778,1.9373475293403337,1.8182425502159887,-0.6134589420070674,-0.013334740053415152,0.9161412273494568,0.2986648692713248,0.006287729554342895,-0.6162031811778458,-0.1928243067257176,0.14034430038793413,-0.022880319159165625
1.8173933902064778,1.9373475293403337,1.8182425502159887,-0.6134589420070674,-0.013334740053415152,0.9161412273494568,0.2986648692713248,0.006287729554342895,-0.6162031811778458,-0.1928243067257176,0.14034430038793413,-0.022880319159165625
1.8173933902064778,1.9373475293403337,1.8182425502159887,-0.6134589420070674,-0.013334740053415152,0.9161412273494568,0.2986648692713248,0.006287729554342895,-0.6162031811778458,-0.1928243067257176,0.14034430038793413,-0.022880319159165625
1.8173933902064778,1.9373475293403337,1.8182425502159887,-0.6134589420070674,-0.013334740053415152,0.9161412273494568,0.2986648692713248,0.006287729554342895,-0.6162031811778458,-0.1928243067257176,0.14034430038793413,-0.022880319159165625
1.8173933902064778,1.9373475293403337,1.8182425502159887,-0.6134589420070674,-0.013334740053415152,0.9161412273494568,0.2986648692713248,0.006287729554342895,-0.6162031811778458,-0.1928243067257176,0.14034430038793413,-0.022880319159165625
1.8173933902064778,1.9373475293403337,1.8177987418553958,-0.6202442758926878,-0.012983771221123774,0.9251356371653884,0.3043106811033113,0.009770325258189605,-0.6271105592397295,-0.2027020791232498,0.146304548820453,-0.018568942410475534
1.8397684321516579,1.9032317759634128,1.8177987418553958,-0.6202442758926878,-0.012983771221123774,0.9251356371653884,0.3043106811033113,0.009770325258189605,-0.6271105592397295,-0.2027020791232498,0.146304548820453,-0.018568942410475534
1.8273916982261074,1.9315486780551039,1.813646326434106,-0.6077150888143747,-0.019012207587428383,0.9228418542213981,0.30096355052922014,-0.007202194405000462,-0.6330001123743378,-0.20514968240463496,0.15708414454347924,-0.0068485724473433835
1.8197068851501723,1.9440940355797465,1.813646326434106,-0.6077150888143747,-0.019012207587428383,0.9228418542213981,0.30096355052922014,-0.007202194405000462,-0.6330001123743378,-0.20514968240463496,0.15708414454347924,-0.0068485724473433835
1.8197068851501723,1.9440940355797465,1.813646326434106,-0.6077150888143747,-0.019012207587428383,0.9228418542213981,0.30096355052922014,-0.007202194405000462,-0.6330001123743378,-0.20514968240463496,0.15708414454347924,-0.0068485724473433835
1.819946802599181,1.942908462788414,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.819946802599181,1.942908462788414,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.8235934735288537,1.948133844054544,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.8235934735288537,1.948133844054544,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.816131984181655,1.9552059842914118,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.838904889002393,1.928911323977208,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.829816775342724,1.9496271525516107,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.814796529364001,1.9877013381593924,1.8062627996059593,-0.5997576292620911,-0.021307036680719097,0.9256700262755487,0.308686592035323,0.004204353175640628,-0.6312944944727168,-0.2174692520311105,0.15470827192654188,-0.0062788789150023325
1.821625218635267,1.9634143894823148,1.8145371892172208,-0.5980376196388026,-0.022069736668017648,0.9088943967628351,0.300297458374852,-0.003103942327964739,-0.6153497789406099,-0.2129870814428515,0.15602131741928824,-0.003827237036846937
1.8262228804220992,1.9671515221971791,1.8145371892172208,-0.5980376196388026,-0.022069736668017648,0.9088943967628351,0.300297458374852,-0.003103942327964739,-0.6153497789406099,-0.2129870814428515,0.15602131741928824,-0.003827237036846937
1.833332504992295,1.9759910970084733,1.8145371892172208,-0.5980376196388026,-0.022069736668017648,0.9088943967628351,0.300297458374852,-0.003103942327964739,-0.6153497789406099,-0.2129870814428515,0.15602131741928824,-0.003827237036846937
1.8173156866752573,1.995293273782786,1.8145371892172208,-0.5980376196388026,-0.022069736668017648,0.9088943967628351,0.300297458374852,-0.003103942327964739,-0.6153497789406099,-0.2129870814428515,0.15602131741928824,-0.003827237036846937
1.8551410528882082,1.940421053982407,1.812817418555582,-0.5934568366646897,-0.022236700332477145,0.9232512579970152,0.31184734213304516,7.532146143381271e-4,-0.6238869922803071,-0.22338452482192117,0.15201821661299258,0.003034191382510389
1.8551410528882082,1.940421053982407,1.8112875071960068,-0.6094463792753831,-0.013257941680367678,0.9248415433534535,0.311639608051122,0.0015880147880737562,-0.6075231748665924,-0.20575247548117226,0.14140170946189903,-0.002888932261393887
1.8551410528882082,1.940421053982407,1.8112875071960068,-0.6094463792753831,-0.013257941680367678,0.9248415433534535,0.311639608051122,0.0015880147880737562,-0.6075231748665924,-0.20575247548117226,0.14140170946189903,-0.002888932261393887
1.8551410528882082,1.940421053982407,1.8198559536289498,-0.6162811407292687,-0.017846234866480102,0.9227673279740284,0.3011822380253995,0.005450938396036274,-0.6137706252981484,-0.2084353587757451,0.14148802146140707,0.00743232028509955
1.8551410528882082,1.940421053982407,1.8198559536289498,-0.6162811407292687,-0.017846234866480102,0.9227673279740284,0.3011822380253995,0.005450938396036274,-0.6137706252981484,-0.2084353587757451,0.14148802146140707,0.00743232028509955
1.8439670103009733,1.935094305473525,1.842270106968131,-0.6401912323447914,-0.016177449166007208,0.8967530501266063,0.2769736294300045,9.818302960319485e-5,-0.5926916112440334,-0.18666709465243456,0.14607157233548695,0.010819697463328525
1.8439670103009733,1.935094305473525,1.842270106968131,-0.6401912323447914,-0.016177449166007208,0.8967530501266063,0.2769736294300045,9.818302960319485e-5,-0.5926916112440334,-0.18666709465243456,0.14607157233548695,0.010819697463328525
1.8367621895121307,1.9485960292793862,1.842270106968131,-0.6401912323447914,-0.016177449166007208,0.8967530501266063,0.2769736294300045,9.818302960319485e-5,-0.5926916112440334,-0.18666709465243456,0.14607157233548695,0.010819697463328525
1.8462738005227677,1.9270957313412842,1.842270106968131,-0.6401912323447914,-0.016177449166007208,0.8967530501266063,0.2769736294300045,9.818302960319485e-5,-0.5926916112440334,-0.18666709465243456,0.14607157233548695,0.010819697463328525
1.8522518067577889,1.9128764176975883,1.842270106968131,-0.6401912323447914,-0.016177449166007208,0.8967530501266063,0.2769736294300045,9.818302960319485e-5,-0.5926916112440334,-0.18666709465243456,0.14607157233548695,0.010819697463328525
1.8416329641237377,1.9296796838280361,1.8518068991612773,-0.6453152071379786,-0.018191048678152615,0.8768444692382937,0.2611188327660145,-9.377252494567633e-4,-0.5722283951579565,-0.17752069943142104,0.14923693752730338,0.01701763814229233
1.8519054045535113,1.9179751940154877,1.8570421320214479,-0.6596683254625937,-0.020319116855124376,0.8818586944069042,0.2647958058712699,0.007178713612973734,-0.5642340916347105,-0.16454274738786792,0.14159755499877466,0.015106632983856796
1.8428625321995715,1.92048186520219,1.8570421320214479,-0.6596683254625937,-0.020319116855124376,0.8818586944069042,0.2647958058712699,0.007178713612973734,-0.5642340916347105,-0.16454274738786792,0.14159755499877466,0.015106632983856796
1.834612404306025,1.9517016707611223,1.8666001497822977,-0.6733336027127351,-0.011181919697956328,0.8538953023656137,0.23907183640314264,-0.005221539129052589,-0.5350853633618072,-0.14714628334231075,0.14208969701420388,0.01652479743712814
1.8345249371461236,1.948512893480953,1.8686841813164752,-0.6687366393122787,-0.009769133210979736,0.8641039370548823,0.2527743362423769,-0.003999832561853137,-0.5494081822182519,-0.1547025764328455,0.14247094425720275,0.015543530778501454
1.8609172465552153,1.886778186738064,1.8686841813164752,-0.6687366393122787,-0.009769133210979736,0.8641039370548823,0.2527743362423769,-0.003999832561853137,-0.5494081822182519,-0.1547025764328455,0.14247094425720275,0.015543530778501454
1.8564552980226465,1.8855888674439318,1.8686841813164752,-0.6687366393122787,-0.009769133210979736,0.8641039370548823,0.2527743362423769,-0.003999832561853137,-0.5494081822182519,-0.1547025764328455,0.14247094425720275,0.015543530778501454
1.8564552980226465,1.8855888674439318,1.8686841813164752,-0.6687366393122787,-0.009769133210979736,0.8641039370548823,0.2527743362423769,-0.003999832561853137,-0.5494081822182519,-0.1547025764328455,0.14247094425720275,0.015543530778501454
1.8564552980226465,1.8855888674439318,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.847719475709638,1.9069231995406746,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.8688782261517018,1.8800080299697888,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.8688782261517018,1.8800080299697888,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.8696241488632641,1.8768111781673757,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.8696241488632641,1.8768111781673757,1.8577785093280659,-0.6799686260653451,-0.021752265702582,0.8930355304163432,0.27313869979552646,0.012626593334802467,-0.5653892774565651,-0.15850873689802028,0.15323289673970375,0.023846689963991523
1.8726998139865307,1.8746751793856324,1.856233251381249,-0.65994240366498,-0.023724365474826002,0.8715437243542608,0.25964519208473286,-0.00206154162794764,-0.5592893573918634,-0.1560730804838204,0.1652541398031688,0.0321124649303049
1.8726998139865307,1.8746751793856324,1.856233251381249,-0.65994240366498,-0.023724365474826002,0.8715437243542608,0.25964519208473286,-0.00206154162794764,-0.5592893573918634,-0.1560730804838204,0.1652541398031688,0.0321124649303049
1.8563927485826117,1.9012108406462578,1.8495956100067663,-0.6590389814725333,-0.02690675218158829,0.8870324516946958,0.2719978893166787,0.006284663055898776,-0.5758473966482547,-0.17369457781669703,0.16922613633392225,0.028746189335315194
1.8563927485826117,1.9012108406462578,1.8495956100067663,-0.6590389814725333,-0.02690675218158829,0.8870324516946958,0.2719978893166787,0.006284663055898776,-0.5758473966482547,-0.17369457781669703,0.16922613633392225,0.028746189335315194
1.8367708564038685,1.9287215866431056,1.8370732114809538,-0.6578188467511574,-0.011254311484621651,0.8767805244050692,0.2645802912511238,-5.79737361035778e-4,-0.570249526031798,-0.16629282428980735,0.16164716696239756,0.01978854443535306
1.8367708564038685,1.9287215866431056,1.8370732114809538,-0.6578188467511574,-0.011254311484621651,0.8767805244050692,0.2645802912511238,-5.79737361035778e-4,-0.570249526031798,-0.16629282428980735,0.16164716696239756,0.01978854443535306
1.8367708564038685,1.9287215866431056,1.8370732114809538,-0.6578188467511574,-0.011254311484621651,0.8767805244050692,0.2645802912511238,-5.79737361035778e-4,-0.570249526031798,-0.16629282428980735,0.16164716696239756,0.01978854443535306
1.8101487573993202,1.9779186307204526,1.832480944064614,-0.6637488472344716,-0.002914605317585464,0.8838627682409231,0.2723939727409004,-1.9065933547615156e-4,-0.5634592971944299,-0.1618168613260548,0.15261226224611674,0.008041456187957331
1.8141242481461928,1.9582830206769313,1.8329871460753766,-0.6728765355023562,-0.007772930277899615,0.8831248767880161,0.2705701695070851,0.005251741483553982,-0.5590873312142626,-0.15816355841261598,0.1512820697506159,0.005947277383855599
1.8331462853764349,1.9470967038388216,1.8329871460753766,-0.6728765355023562,-0.007772930277899615,0.8831248767880161,0.2705701695070851,0.005251741483553982,-0.5590873312142626,-0.15816355841261598,0.1512820697506159,0.005947277383855599
1.8321197524549453,1.9507555046054281,1.8247092348558915,-0.6641637735395046,-1.9331452822663776e-4,0.8891191645352667,0.27261917532735175,-0.0038058213836406635,-0.5635392673847143,-0.1571963545738561,0.14448170012864303,0.005589387047575349
1.8196757775274262,1.9714358836774943,1.8247092348558915,-0.6641637735395046,-1.9331452822663776e-4,0.8891191645352667,0.27261917532735175,-0.0038058213836406635,-0.5635392673847143,-0.1571963545738561,0.14448170012864303,0.005589387047575349
1.8196757775274262,1.9714358836774943,1.8295041051147782,-0.6742293804970958,-0.009489594322756955,0.8882216514979685,0.27480088571976813,0.004056989731211033,-0.5569685809818996,-0.14867768070376633,0.14419281315483043,0.0034545888032156405
1.8196757775274262,1.9714358836774943,1.8295041051147782,-0.6742293804970958,-0.009489594322756955,0.8882216514979685,0.27480088571976813,0.004056989731211033,-0.5569685809818996,-0.14867768070376633,0.14419281315483043,0.0034545888032156405
1.8095345015420734,1.9967497617187953,1.8295041051147782,-0.6742293804970958,-0.009489594322756955,0.8882216514979685,0.27480088571976813,0.004056989731211033,-0.5569685809818996,-0.14867768070376633,0.14419281315483043,0.0034545888032156405
1.8123129612137767,1.9855515985277208,1.8273523536909193,-0.6692891630443731,0.005635515986228919,0.8719000067351516,0.26422736851153095,-0.011048847723482089,-0.5386740386271541,-0.1302029419198837,0.13708183494466264,-0.0064995030162332415
1.7923196366858802,2.0219706712448033,1.8273523536909193,-0.6692891630443731,0.005635515986228919,0.8719000067351516,0.26422736851153095,-0.011048847723482089,-0.5386740386271541,-0.1302029419198837,0.13708183494466264,-0.0064995030162332415
1.8012420737542127,2.0110904423023404,1.8273523536909193,-0.6692891630443731,0.005635515986228919,0.8719000067351516,0.26422736851153095,-0.011048847723482089,-0.5386740386271541,-0.1302029419198837,0.13708183494466264,-0.0064995030162332415
1.8165673470588806,1.9984049034385067,1.8178160946853763,-0.6642604797714133,0.015482286256001595,0.8863775331489455,0.2738110215219921,-0.018043082789435453,-0.546423809905901,-0.13570299566646754,0.13134860792786074,-0.007518486380830195
1.8381053630563224,1.951665108941517,1.8178160946853763,-0.6642604797714133,0.015482286256001595,0.8863775331489455,0.2738110215219921,-0.018043082789435453,-0.546423809905901,-0.13570299566646754,0.13134860792786074,-0.007518486380830195
1.8381053630563224,1.951665108941517,1.8230668273735786,-0.6514776268759584,0.010172464509984422,0.8767222304132715,0.2789327871292769,-0.016711591016540992,-0.5411677337100541,-0.14369303390879515,0.13405088138116789,-0.007705845495609117
1.8381053630563224,1.951665108941517,1.8230668273735786,-0.6514776268759584,0.010172464509984422,0.8767222304132715,0.2789327871292769,-0.016711591016540992,-0.5411677337100541,-0.14369303390879515,0.13405088138116789,-0.007705845495609117
1.85300464667023,1.9421578956954144,1.848059729870347,-0.6558716581872575,0.011292682393153468,0.8497298740613142,0.26320402767576967,-0.025898418990288073,-0.5201351718718925,-0.12730740672666785,0.13840282763867115,-0.011987992873084753
1.85300464667023,1.9421578956954144,1.848059729870347,-0.6558716581872575,0.011292682393153468,0.8497298740613142,0.26320402767576967,-0.025898418990288073,-0.5201351718718925,-0.12730740672666785,0.13840282763867115,-0.011987992873084753
1.85300464667023,1.9421578956954144,1.8492545730490586,-0.6546971714139421,6.807934158050977e-4,0.8580362545980151,0.26763998056410637,-0.026626750719303607,-0.533216288549898,-0.1290043424370074,0.15948505359283474,3.6128265712044236e-5
1.8839446336385974,1.8888059487895785,1.8492545730490586,-0.6546971714139421,6.807934158050977e-4,0.8580362545980151,0.26763998056410637,-0.026626750719303607,-0.533216288549898,-0.1290043424370074,0.15948505359283474,3.6128265712044236e-5
1.858781320409903,1.9119407932041528,1.840400094684412,-0.6512052699865589,-0.0050677228013436175,0.8822915166358749,0.2789138760016775,-0.03070334071587129,-0.5611312056637265,-0.14257870464275044,0.17162429745337152,0.011322681184419071
1.8694865639820208,1.8743049299609817,1.840400094684412,-0.6512052699865589,-0.0050677228013436175,0.8822915166358749,0.2789138760016775,-0.03070334071587129,-0.5611312056637265,-0.14257870464275044,0.17162429745337152,0.011322681184419071
1.8621980092106212,1.8783805567952216,1.8506433758967318,-0.6520573847045912,-0.024250021985624367,0.8790604922202081,0.27433176038023716,-0.017221069185189404,-0.5617281551037374,-0.1517980597342726,0.18069719053610905,0.023425290454284955
1.8621980092106212,1.8783805567952216,1.842435323173555,-0.6571343692237877,-0.025091420625895793,0.904449761632399,0.3005338741623019,-0.009247403905769183,-0.5809565177972107,-0.16330015356245328,0.18043370679474852,0.017526723349088946
1.8621980092106212,1.8783805567952216,1.8317152299645352,-0.6439145809082357,-0.023687791430357843,0.9087945025237412,0.3108769687011875,-0.013991304690129085,-0.5836279522419634,-0.1739706018705646,0.18225863895470618,0.01936682488623618
1.8621980092106212,1.8783805567952216,1.8353590891502842,-0.6563105622676924,-0.02979940344075738,0.9110622183372267,0.3091795659391592,-1.142099646945418e-4,-0.579594525693232,-0.1604035835654553,0.1822894084456273,0.017225079318261595
1.8621980092106212,1.8783805567952216,1.8353590891502842,-0.6563105622676924,-0.02979940344075738,0.9110622183372267,0.3091795659391592,-1.142099646945418e-4,-0.579594525693232,-0.1604035835654553,0.1822894084456273,0.017225079318261595
1.876500867289659,1.84423157556687,1.8418545753100757,-0.6536149832521423,-0.027450522878103213,0.8881465729695363,0.30512143562697075,-0.006738826939632123,-0.5538659161476049,-0.1535486515820191,0.18429957097794936,0.013063499010456576
1.894786655140899,1.8187734770264326,1.8436757075603671,-0.6416337420753961,-0.041372501744520174,0.8778719528933404,0.2968552027511548,-0.012980528058411373,-0.5645062302085253,-0.15300598720409272,0.20511702962804598,0.023176339631538985
1.8397218426080744,1.8934376516083373,1.8356421388050062,-0.6383294358124856,-0.03387924577221695,0.8770693006783482,0.2935569590628494,-0.021881408087784007,-0.5604719017098028,-0.15039879284942329,0.20506412928868542,0.015978570591187086
1.8401289920438282,1.8970823362052278,1.8356421388050062,-0.6383294358124856,-0.03387924577221695,0.8770693006783482,0.2935569590628494,-0.021881408087784007,-0.5604719017098028,-0.15039879284942329,0.20506412928868542,0.015978570591187086
1.8401289920438282,1.8970823362052278,1.8291161220561891,-0.6348733074394135,-0.034295417414740056,0.8925386257039453,0.3005624814255683,-0.01591880654276596,-0.5699329610797221,-0.1544932811903967,0.1966460351348725,0.016559739417896745
1.8341079651950236,1.9120279300617713,1.8291161220561891,-0.6348733074394135,-0.034295417414740056,0.8925386257039453,0.3005624814255683,-0.01591880654276596,-0.5699329610797221,-0.1544932811903967,0.1966460351348725,0.016559739417896745
1.8413067324135823,1.893744175908386,1.8291161220561891,-0.6348733074394135,-0.034295417414740056,0.8925386257039453,0.3005624814255683,-0.01591880654276596,-0.5699329610797221,-0.1544932811903967,0.1966460351348725,0.016559739417896745
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8175680253789508,1.9221071079556615,1.8140581776589584,-0.6350130034661764,-0.02085731481864081,0.8929744007313661,0.30325177093547295,-0.024039111582625297,-0.5633525757673127,-0.14995155953838574,0.1884749320352199,0.006142421555961369
1.8223700115758772,1.9238720933182112,1.815460365786431,-0.6319924412609137,-0.020052366301631413,0.8768703086485149,0.2971028132626876,-0.03028633032638916,-0.5498189341434598,-0.14634196980027533,0.19270269012187444,0.00792332745338915
1.825656611687627,1.9038765400594815,1.824687991231258,-0.6464552553931496,-0.024413061887653877,0.86498489671247,0.28432106344250335,-0.028703260549331765,-0.533174397654441,-0.12267543927989365,0.19152594946435758,0.012300839073759486
