"alpha","theta","intercept","pop_aco","control","female","con_female","con_aco","female_aco","con_female_aco"
5.28717304912296,0.362259907591117,4.023580194942,-0.71602676227643,-0.0207139799408582,0.127086144475157,0.0494176703902342,-0.0654744373227135,-0.0341757211242038,-0.0576482464395608
5.13604865762897,0.363886321979042,4.02321046560567,-0.716412073251562,-0.0184415825629803,0.12345696734979,0.0545147562814993,-0.0682631188046603,-0.0277883700769623,-0.065562718680614
5.25683065229687,0.364039985029833,4.02499075382017,-0.717196524251543,-0.0161954513738131,0.12853929725176,0.0410832706938016,-0.0696243230641751,-0.0354679791818841,-0.0548479349937185
5.19481141075621,0.368928218377017,4.01277480680751,-0.710519492701409,-0.00345086001117649,0.142277723481879,0.0312899765533024,-0.0799306946141367,-0.0492169034262984,-0.0446938365956744
5.10874460128415,0.380343724999005,4.01277480680751,-0.710519492701409,-0.00345086001117649,0.142277723481879,0.0312899765533024,-0.0799306946141367,-0.0492169034262984,-0.0446938365956744
5.07087652680922,0.380727262809,4.01064924759136,-0.709412950392192,-0.00209482708463363,0.139671747499802,0.0343025038216935,-0.0748278598188819,-0.0445395344117416,-0.0512807997928427
5.07087652680922,0.380727262809,4.01991192577007,-0.715824260558297,-0.0155187161265998,0.131052607289702,0.0447984468379668,-0.066153972110978,-0.0389699381663406,-0.055055605314312
5.12026133091618,0.374412094788699,4.01991192577007,-0.715824260558297,-0.0155187161265998,0.131052607289702,0.0447984468379668,-0.066153972110978,-0.0389699381663406,-0.055055605314312
5.08329480020352,0.371573479075391,4.02256932104375,-0.725594154106102,-0.0198073594967544,0.127408157078001,0.0532477080065391,-0.062785826278653,-0.0324894568829513,-0.0628521402769062
5.04703115633234,0.372818756575646,4.02256932104375,-0.725594154106102,-0.0198073594967544,0.127408157078001,0.0532477080065391,-0.062785826278653,-0.0324894568829513,-0.0628521402769062
5.14220370903399,0.373024397490073,4.02901530483197,-0.735727226860061,-0.0254503231770862,0.110186748593148,0.0684823518510578,-0.0573114134646357,-0.0106877738279485,-0.0793146191062429
5.20064424877955,0.374473223661093,4.02071278866354,-0.725153516379465,-0.0193796804023405,0.11473138228273,0.0679095659047371,-0.062227170388181,-0.0138318792458601,-0.0769298326816575
5.20064424877955,0.374473223661093,4.01067740449792,-0.720162025952438,-0.0101509603932232,0.1239408777463,0.0575158842445246,-0.0726436999243127,-0.0250705929348256,-0.0578136888765443
5.20064424877955,0.374473223661093,4.00333241308023,-0.712599461440683,0.00234787702536672,0.129341347854702,0.0488993250184047,-0.0775912458360686,-0.02862282803062,-0.0587412439373808
5.20064424877955,0.374473223661093,4.00333241308023,-0.712599461440683,0.00234787702536672,0.129341347854702,0.0488993250184047,-0.0775912458360686,-0.02862282803062,-0.0587412439373808
5.20064424877955,0.374473223661093,4.00333241308023,-0.712599461440683,0.00234787702536672,0.129341347854702,0.0488993250184047,-0.0775912458360686,-0.02862282803062,-0.0587412439373808
5.10943898726506,0.386366339084069,4.00333241308023,-0.712599461440683,0.00234787702536672,0.129341347854702,0.0488993250184047,-0.0775912458360686,-0.02862282803062,-0.0587412439373808
5.06518092718557,0.388540055792854,4.00333241308023,-0.712599461440683,0.00234787702536672,0.129341347854702,0.0488993250184047,-0.0775912458360686,-0.02862282803062,-0.0587412439373808
4.98433469145269,0.387012182365815,4.0017756974593,-0.710782525305497,0.0032261876998808,0.129709612886547,0.0506000500229423,-0.0823186841537665,-0.0313893551834927,-0.0545914171406969
4.98973004664138,0.389341957226623,4.00211932978398,-0.716948800690346,0.00388074523020387,0.137993294781731,0.0449505655690548,-0.0807853223875876,-0.0349855699646552,-0.0500457425507683
4.98973004664138,0.389341957226623,4.00692141169422,-0.719193688663114,-0.00633242377461837,0.130306810794983,0.0597210035971231,-0.0739217281690971,-0.0312511811195021,-0.0587621548974966
4.98973004664138,0.389341957226623,4.00643261549575,-0.716852626496468,-0.0061034332006057,0.137379168152044,0.0497929882964212,-0.0725729366940594,-0.0344529474615094,-0.0534777517277658
4.98973004664138,0.389341957226623,4.00643261549575,-0.716852626496468,-0.0061034332006057,0.137379168152044,0.0497929882964212,-0.0725729366940594,-0.0344529474615094,-0.0534777517277658
4.98973004664138,0.389341957226623,4.00643261549575,-0.716852626496468,-0.0061034332006057,0.137379168152044,0.0497929882964212,-0.0725729366940594,-0.0344529474615094,-0.0534777517277658
4.89121123380808,0.381315080686442,4.00242254275844,-0.719260843584153,0.00194702441698169,0.148251327150677,0.036097619949773,-0.0755369467811899,-0.0432581052641572,-0.0392148556542158
4.89121123380808,0.381315080686442,3.99398234185022,-0.718241620428874,0.00889538767142541,0.148129329782146,0.038117382218795,-0.0790471201425763,-0.0392307299107097,-0.0422915109846642
4.89121123380808,0.381315080686442,3.99398234185022,-0.718241620428874,0.00889538767142541,0.148129329782146,0.038117382218795,-0.0790471201425763,-0.0392307299107097,-0.0422915109846642
4.89121123380808,0.381315080686442,3.99398234185022,-0.718241620428874,0.00889538767142541,0.148129329782146,0.038117382218795,-0.0790471201425763,-0.0392307299107097,-0.0422915109846642
4.95561850079528,0.382540674930037,3.99605095652184,-0.722022175200998,-0.00230379963005787,0.145543821163977,0.0545683651535755,-0.0657766926873437,-0.0324726077803805,-0.0633228107911792
5.06250141434831,0.379380863450034,3.99705907775579,-0.719243469190589,-0.00430139292647195,0.145327621561719,0.0482464485828978,-0.0735454161430889,-0.0330268656934652,-0.0513157204854614
5.06250141434831,0.379380863450034,4.0015270010583,-0.723979889369959,-0.00724362150273996,0.149944217248098,0.0439886908395241,-0.0662552660210856,-0.035383715469909,-0.047139569924997
5.06250141434831,0.379380863450034,4.0015270010583,-0.723979889369959,-0.00724362150273996,0.149944217248098,0.0439886908395241,-0.0662552660210856,-0.035383715469909,-0.047139569924997
5.06250141434831,0.379380863450034,3.99660096097803,-0.718464096726104,-0.00894883121210265,0.148823195635452,0.0553949993278004,-0.0623881182700757,-0.0393326844617021,-0.0589028681091831
5.06250141434831,0.379380863450034,3.99897752943579,-0.716081229485723,-0.0111905621052257,0.14861403035331,0.0430934169039485,-0.0656205704369534,-0.0424505919053858,-0.0436651987632029
5.17064073462954,0.374298051439628,3.99965590364232,-0.720610172228984,-0.0170595279192188,0.149101747116669,0.0522857873119656,-0.0543500632869501,-0.0448338752776653,-0.0511417283416693
5.17064073462954,0.374298051439628,3.99965590364232,-0.720610172228984,-0.0170595279192188,0.149101747116669,0.0522857873119656,-0.0543500632869501,-0.0448338752776653,-0.0511417283416693
5.12006647717338,0.38153808911419,4.00260501881475,-0.72422206324895,-0.0168472183080433,0.148369310353976,0.0501880497722213,-0.0623884737803419,-0.0440127600094519,-0.0421837752070612
5.03387261275615,0.389248075537715,3.99929685758926,-0.721404116498472,-0.00254250366641461,0.142748233529366,0.0468591166286555,-0.081044682322254,-0.0393962906025889,-0.0292980732326895
5.07456165189473,0.387908049110362,4.00240308849819,-0.724312583579999,-0.00551614790180093,0.141881375806937,0.054366656021804,-0.0711630073461964,-0.0388762786407279,-0.04449527331634
5.07456165189473,0.387908049110362,4.00432211027893,-0.71691762819973,-0.00684178745190467,0.144317943793524,0.0516218562652214,-0.0718150646905524,-0.0434307795791907,-0.0427477147172642
5.06882915438852,0.382930793050675,4.00681079745992,-0.711847893431793,-0.00742056291865929,0.148047752923584,0.0463114941888804,-0.0831949931125306,-0.0504113372487079,-0.0291423018312188
5.10797741322716,0.377311528062023,4.00568143000071,-0.717041521267416,-0.0068308849291194,0.144514657234779,0.0518869535818123,-0.0828564342047929,-0.0450007574294179,-0.041005779794307
5.06085340132347,0.374510700868595,4.00940287487924,-0.719074679518151,-0.0049882613635653,0.147335394522469,0.050253131540063,-0.0854286670576151,-0.0491557417468618,-0.0308980716998868
5.06085340132347,0.374510700868595,4.00935758234542,-0.716919837821011,-0.00726434081188793,0.14281524309727,0.0625266903428645,-0.0783364531801992,-0.0463594444609046,-0.0483177188180312
5.06085340132347,0.374510700868595,4.00935758234542,-0.716919837821011,-0.00726434081188793,0.14281524309727,0.0625266903428645,-0.0783364531801992,-0.0463594444609046,-0.0483177188180312
5.13653300936532,0.376864365193621,4.00935758234542,-0.716919837821011,-0.00726434081188793,0.14281524309727,0.0625266903428645,-0.0783364531801992,-0.0463594444609046,-0.0483177188180312
5.13653300936532,0.376864365193621,4.00935758234542,-0.716919837821011,-0.00726434081188793,0.14281524309727,0.0625266903428645,-0.0783364531801992,-0.0463594444609046,-0.0483177188180312
5.13653300936532,0.376864365193621,4.00935758234542,-0.716919837821011,-0.00726434081188793,0.14281524309727,0.0625266903428645,-0.0783364531801992,-0.0463594444609046,-0.0483177188180312
5.13653300936532,0.376864365193621,4.01216379790022,-0.718025168816146,-0.0101119647851582,0.1428834022111,0.0591186924668102,-0.067384781025715,-0.0459283570771062,-0.0523148456423512
5.05114062612746,0.388135273665705,4.00807072508835,-0.70992835216363,0.00228386219880131,0.147675568117289,0.0408718816254754,-0.0791694192288049,-0.0546115308799234,-0.0327362811305352
5.12974809864368,0.382185593807426,4.00807072508835,-0.70992835216363,0.00228386219880131,0.147675568117289,0.0408718816254754,-0.0791694192288049,-0.0546115308799234,-0.0327362811305352
5.12974809864368,0.382185593807426,4.00807072508835,-0.70992835216363,0.00228386219880131,0.147675568117289,0.0408718816254754,-0.0791694192288049,-0.0546115308799234,-0.0327362811305352
5.12974809864368,0.382185593807426,4.00807072508835,-0.70992835216363,0.00228386219880131,0.147675568117289,0.0408718816254754,-0.0791694192288049,-0.0546115308799234,-0.0327362811305352
5.11994354172956,0.376829688577427,4.00807072508835,-0.70992835216363,0.00228386219880131,0.147675568117289,0.0408718816254754,-0.0791694192288049,-0.0546115308799234,-0.0327362811305352
5.11994354172956,0.376829688577427,4.00654811351095,-0.711529585641649,-0.000262754839251578,0.145341320392923,0.0475762107881879,-0.0767983947501611,-0.0460977819002073,-0.0468375489909287
5.11994354172956,0.376829688577427,4.00029808969217,-0.712786650109743,-0.00217879464430891,0.148890054509373,0.0491864955581578,-0.0751669443529675,-0.0400832165125087,-0.0528839468176279
5.11994354172956,0.376829688577427,4.00065398497636,-0.710040044390866,-0.00511899266328205,0.153697764320146,0.0524850665808665,-0.0765176024405591,-0.0477268871687248,-0.0537687699926291
5.11994354172956,0.376829688577427,4.00065398497636,-0.710040044390866,-0.00511899266328205,0.153697764320146,0.0524850665808665,-0.0765176024405591,-0.0477268871687248,-0.0537687699926291
5.02021957129974,0.383552594468404,4.00359238406808,-0.710679672212296,-0.00172129362057815,0.149717938771443,0.0487014750251407,-0.0817150063200484,-0.0520396972285085,-0.0414136576009587
5.05966509599719,0.386651884163252,4.00814428523745,-0.716991299676492,-0.0020022041885371,0.14069813297956,0.0448387395951949,-0.0775510211235346,-0.043677385756182,-0.0451858019383732
5.02413039184678,0.387818365897054,4.00557317967128,-0.715398023457284,0.00224898789189287,0.14035682358805,0.0423160004052206,-0.0757853342408415,-0.0472966797168012,-0.0488733118704929
5.00926267364349,0.37958640216322,4.00557317967128,-0.715398023457284,0.00224898789189287,0.14035682358805,0.0423160004052206,-0.0757853342408415,-0.0472966797168012,-0.0488733118704929
5.00926267364349,0.37958640216322,4.00619513235675,-0.719037703701925,-0.00344156368311278,0.143001427805841,0.0449710627407704,-0.0726777475494934,-0.0491666762419349,-0.0461833223867767
5.03415829785816,0.379569296083988,3.9961099505023,-0.702404010912524,0.0106456684979889,0.157403847177048,0.0264036299004268,-0.0866377766471506,-0.0694402541203189,-0.0196525431131474
4.92808782244765,0.383295333061027,3.98731735169229,-0.701375358335927,0.0146430958831349,0.162604940467709,0.0232961119746825,-0.0878732052693023,-0.0753209842116669,-0.014133932087915
4.92808782244765,0.383295333061027,3.98731735169229,-0.701375358335927,0.0146430958831349,0.162604940467709,0.0232961119746825,-0.0878732052693023,-0.0753209842116669,-0.014133932087915
4.99812875668206,0.37778778506877,3.99336231634211,-0.702671148728021,0.0131403314839831,0.153275290264995,0.0275438914915896,-0.0889991905582693,-0.0691325543743735,-0.0166901279523323
5.03509574908932,0.378571803668706,3.9974873637387,-0.700510113624857,0.0145156175102389,0.148243617529429,0.0294305956768988,-0.0941126246948747,-0.0669247924588838,-0.0154221130757785
5.03509574908932,0.378571803668706,3.9974873637387,-0.700510113624857,0.0145156175102389,0.148243617529429,0.0294305956768988,-0.0941126246948747,-0.0669247924588838,-0.0154221130757785
5.03509574908932,0.378571803668706,3.99631778498858,-0.703520229006375,0.0149732078090232,0.146746444077245,0.0314290758609344,-0.093345558419343,-0.0636281332432608,-0.0227941609127813
5.09753797262345,0.379890333437831,3.99631778498858,-0.703520229006375,0.0149732078090232,0.146746444077245,0.0314290758609344,-0.093345558419343,-0.0636281332432608,-0.0227941609127813
5.09753797262345,0.379890333437831,3.99631778498858,-0.703520229006375,0.0149732078090232,0.146746444077245,0.0314290758609344,-0.093345558419343,-0.0636281332432608,-0.0227941609127813
5.09753797262345,0.379890333437831,3.99631778498858,-0.703520229006375,0.0149732078090232,0.146746444077245,0.0314290758609344,-0.093345558419343,-0.0636281332432608,-0.0227941609127813
5.10286321887494,0.38246111895333,3.99450482741762,-0.703321624527571,0.00829441080342307,0.148339223071996,0.037605185176578,-0.089676366187361,-0.0679564386278114,-0.0208498536555112
5.06915327281207,0.380701846264185,3.99450482741762,-0.703321624527571,0.00829441080342307,0.148339223071996,0.037605185176578,-0.089676366187361,-0.0679564386278114,-0.0208498536555112
4.9694925042189,0.386829348900945,3.99450482741762,-0.703321624527571,0.00829441080342307,0.148339223071996,0.037605185176578,-0.089676366187361,-0.0679564386278114,-0.0208498536555112
4.95063611980242,0.389129015223809,3.99450482741762,-0.703321624527571,0.00829441080342307,0.148339223071996,0.037605185176578,-0.089676366187361,-0.0679564386278114,-0.0208498536555112
4.95063611980242,0.389129015223809,3.99699982267077,-0.705107129765694,0.00317806361527911,0.143268495826085,0.0440862405296051,-0.0867679211239148,-0.0667903567030498,-0.0257752699484783
4.95063611980242,0.389129015223809,3.99699982267077,-0.705107129765694,0.00317806361527911,0.143268495826085,0.0440862405296051,-0.0867679211239148,-0.0667903567030498,-0.0257752699484783
4.95063611980242,0.389129015223809,3.99756364194585,-0.69769282449292,-0.00217613843342217,0.152139649858985,0.0408843333142124,-0.087663534222472,-0.0808301086002536,-0.0184849670974383
4.95063611980242,0.389129015223809,3.99624528280676,-0.703728918259718,-0.00755905707079998,0.158443751029282,0.03659409829434,-0.0795108865049481,-0.083631891624896,-0.0113264682994729
4.95063611980242,0.389129015223809,4.00092433246077,-0.712617755220554,-0.0123660154072433,0.151670461310204,0.035593636115476,-0.0722754089790976,-0.0760052634587596,-0.0167442223127775
4.82418274052069,0.398093672292886,3.99890753253036,-0.71845672460127,-0.0114716971565853,0.152194438666869,0.038279395963433,-0.0739380109322053,-0.0756613561756535,-0.00900561610751445
4.86106170205773,0.396062097526523,3.99890753253036,-0.71845672460127,-0.0114716971565853,0.152194438666869,0.038279395963433,-0.0739380109322053,-0.0756613561756535,-0.00900561610751445
4.8676701502456,0.396967136693757,3.99890753253036,-0.71845672460127,-0.0114716971565853,0.152194438666869,0.038279395963433,-0.0739380109322053,-0.0756613561756535,-0.00900561610751445
4.8676701502456,0.396967136693757,3.99936720543745,-0.708836546721155,-0.0101067255299154,0.152738682621835,0.0413396545693313,-0.0754017139450933,-0.0818067298677049,-0.0182439764379854
4.8676701502456,0.396967136693757,4.00681613969247,-0.713198937803498,-0.0169385851920152,0.142384365118626,0.0469968652490451,-0.0734031618968632,-0.0717443627127927,-0.0224326368197832
4.87550072135461,0.409767263162769,4.00681613969247,-0.713198937803498,-0.0169385851920152,0.142384365118626,0.0469968652490451,-0.0734031618968632,-0.0717443627127927,-0.0224326368197832
4.87550072135461,0.409767263162769,4.01209180365418,-0.717891341507138,-0.0188606272294309,0.135073860016292,0.0478147995762673,-0.0690855739064016,-0.0633637309243723,-0.0274689924474497
4.94754911124219,0.40554981197728,4.01312027353574,-0.711976553023116,-0.0164440658640532,0.131735051579801,0.0488179532635434,-0.0810640380455524,-0.0590593204461441,-0.0288453796928562
4.94095494194645,0.397405590619598,4.01312027353574,-0.711976553023116,-0.0164440658640532,0.131735051579801,0.0488179532635434,-0.0810640380455524,-0.0590593204461441,-0.0288453796928562
4.94095494194645,0.397405590619598,4.01201233789156,-0.713403427510341,-0.0219787709947555,0.134491882883701,0.0548884141244356,-0.074908761578209,-0.0613710300432259,-0.0345602096680983
4.91568654627098,0.399856793707166,4.01390199832467,-0.717334453490221,-0.0148495427817317,0.135960239907135,0.0493878233972959,-0.0787767694149119,-0.0603863405902048,-0.0377544388245025
4.91568654627098,0.399856793707166,4.01390199832467,-0.717334453490221,-0.0148495427817317,0.135960239907135,0.0493878233972959,-0.0787767694149119,-0.0603863405902048,-0.0377544388245025
4.89768113028027,0.395884923472849,4.02141716438894,-0.722802833650333,-0.0211112775489411,0.120669572332372,0.062152932192996,-0.077042317880977,-0.0509035372780459,-0.0368571747465779
4.89768113028027,0.395884923472849,4.01188140655942,-0.711179181321021,-0.0169105395227037,0.140412809275002,0.0502385516323262,-0.084364645285993,-0.0712360522997918,-0.0220277182800138
4.89768113028027,0.395884923472849,4.00894608199732,-0.709648437176659,-0.011576191409622,0.135194167119776,0.049713901927638,-0.0889100770374943,-0.070157730850409,-0.0162682660333701
4.98313709093611,0.383778916843481,4.00655202594681,-0.717485360866482,-0.00742487190581264,0.145659224055787,0.0419445586429766,-0.0804212105867155,-0.0687545553730755,-0.0259507610737752
4.94994730059114,0.383047308675177,4.00658018052772,-0.71470765251759,-0.0132192523661772,0.154132874700023,0.0441230839270501,-0.0831151519258106,-0.0826851356514677,-0.0234708195419121
4.88075570052827,0.39144863159828,4.00658018052772,-0.71470765251759,-0.0132192523661772,0.154132874700023,0.0441230839270501,-0.0831151519258106,-0.0826851356514677,-0.0234708195419121
5.04586397514897,0.380525839126677,4.01349823938275,-0.72305674979552,-0.0164148368280493,0.145086450498689,0.055021656678682,-0.0779685060556169,-0.0694989218407362,-0.0377096311316948
5.0197251765795,0.383205769625339,4.01030657934734,-0.71970029011924,-0.0138570433593878,0.137904018783137,0.0613654445262601,-0.0784591595385453,-0.0644899685006908,-0.0416225137225266
5.0197251765795,0.383205769625339,4.01030657934734,-0.71970029011924,-0.0138570433593878,0.137904018783137,0.0613654445262601,-0.0784591595385453,-0.0644899685006908,-0.0416225137225266
5.0197251765795,0.383205769625339,4.00422909120656,-0.711828373475435,-0.00875480393667587,0.149701807604652,0.0560813879585823,-0.0808820943773011,-0.0726524390034293,-0.0457173175224604
5.0197251765795,0.383205769625339,3.99897017159506,-0.702123736466844,-0.0103944478216081,0.154300978105594,0.0563798333215174,-0.0807120191053879,-0.0804941791234064,-0.0427387591196813
5.00284278910395,0.388948451565466,4.00386938460032,-0.706720976398014,-0.00973164554063488,0.148661823616084,0.0550542110472243,-0.0821461287992744,-0.0658940138204092,-0.0476583914960459
5.15944665846968,0.377973032917037,3.996987441098,-0.702185371997711,-0.00157047129478942,0.155149541803979,0.0417584865600959,-0.0795843384990911,-0.0684519455942272,-0.0464127545244808
5.12566879854183,0.382949386448426,3.996987441098,-0.702185371997711,-0.00157047129478942,0.155149541803979,0.0417584865600959,-0.0795843384990911,-0.0684519455942272,-0.0464127545244808
5.09274020427841,0.382221207414372,3.99094194747198,-0.698333172573516,0.0044688512426136,0.156583983770873,0.0434590203415918,-0.0858366292550299,-0.0679127391603038,-0.0550067372335549
5.09274020427841,0.382221207414372,3.99094194747198,-0.698333172573516,0.0044688512426136,0.156583983770873,0.0434590203415918,-0.0858366292550299,-0.0679127391603038,-0.0550067372335549
5.08338548191953,0.380697210568325,3.99094194747198,-0.698333172573516,0.0044688512426136,0.156583983770873,0.0434590203415918,-0.0858366292550299,-0.0679127391603038,-0.0550067372335549
5.02373316151785,0.381419066310514,3.99652359124087,-0.700372891482108,-0.000594511341684084,0.162240045409837,0.0418357702957205,-0.0851967276429787,-0.0753915717931288,-0.0501191621078719
5.05412444844747,0.381776780129246,3.99652359124087,-0.700372891482108,-0.000594511341684084,0.162240045409837,0.0418357702957205,-0.0851967276429787,-0.0753915717931288,-0.0501191621078719
5.05412444844747,0.381776780129246,3.9971865913755,-0.69960720309376,0.000762217544695064,0.165352835917808,0.0367650963562899,-0.0838896732199574,-0.0776307634808502,-0.0499891414963214
5.05412444844747,0.381776780129246,3.99942156530872,-0.702811708746392,-0.00104905275209768,0.167927259517707,0.0339192374623511,-0.0833322780842099,-0.0803269367243046,-0.0404275852273909
5.05412444844747,0.381776780129246,4.00786768042929,-0.711943905377384,-0.0119824762943849,0.15456108097844,0.0494527995451281,-0.0724791650530966,-0.0663375057218108,-0.0586205468113102
5.05412444844747,0.381776780129246,4.00902070800645,-0.715260854310461,-0.00440212772382209,0.154067446555315,0.0446070327427149,-0.0814225225892983,-0.058248801745277,-0.0584571510407607
5.09636334372252,0.380025411061467,4.00760287001828,-0.716173304288321,-0.0132436547343785,0.15039735929285,0.0500685624897254,-0.0716626958455374,-0.0517958525600175,-0.0631502644405627
5.14462876200852,0.378878810068117,4.00760287001828,-0.716173304288321,-0.0132436547343785,0.15039735929285,0.0500685624897254,-0.0716626958455374,-0.0517958525600175,-0.0631502644405627
5.13003922658929,0.37901483463419,4.00373976298357,-0.708535404815888,-0.0112890849776448,0.154992804674721,0.0472316099024053,-0.0697433261294301,-0.057241940389486,-0.0632374390926531
5.13003922658929,0.37901483463419,4.00373976298357,-0.708535404815888,-0.0112890849776448,0.154992804674721,0.0472316099024053,-0.0697433261294301,-0.057241940389486,-0.0632374390926531
5.13902674844206,0.378901174537662,4.00373976298357,-0.708535404815888,-0.0112890849776448,0.154992804674721,0.0472316099024053,-0.0697433261294301,-0.057241940389486,-0.0632374390926531
5.08543530917143,0.379385634483174,4.01344505365949,-0.723266325805591,-0.0216845656620577,0.146073829256734,0.0536349237944539,-0.0610202563252933,-0.049434762757912,-0.0586844835470822
5.05647084005237,0.384814606081541,4.00764556980027,-0.723414213062269,-0.0136382920731199,0.151871721960399,0.0476919652037368,-0.0607598816840154,-0.0535892273213532,-0.0594211769307649
5.0639551871311,0.385336177845113,4.00764556980027,-0.723414213062269,-0.0136382920731199,0.151871721960399,0.0476919652037368,-0.0607598816840154,-0.0535892273213532,-0.0594211769307649
